"contentPlain","词义辨析","定语从句","短语辨析","固定句型","状语从句","句型","过去分词","现在分词","形容词","现在进行时","疑问句","一般现在时","表语从句","一般将来时","形式主语","被动语态","不定式","现在完成时","情态动词","一般过去时","主语从句","同位语从句","宾语从句","发音","过去完成时","过去进行时","将来进行时","其他","虚拟语气","现在完成进行时","不可数名词","不定代词","过去完成进行时","定冠词","零冠词","过去将来时","将来完成时"
"Last month’s bad weather wasfor the crop failure.A．responsibleB．suitableC．readyD．unless","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Even when they grow up, the twins are difficult to.A．tell apartB．fall apartC．take apartD．apart from","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Every knows that successhappens overnight. Just as the saying goes, “Rome was not built in a day.”A．particularlyB．fortunatelyC．extremelyD．rarely","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The bottle is quite difficult to open; the _________ is to pour hot water on it first.A．focusB．targetC．functionD．trick","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"John showed me the photo and said, “This is the very gallery _______ we visited last month, not the factory _______ father worked last year.”A．which; thatB．that; thatC．that; whereD．which; where","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This morning I picked up a wallet and I traced the person______it belonged according to the information on a card in the wallet.A．of whichB．to whichC．of whomD．to whom","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"To predict what customers will buy can be difficult, and designers and retailers tend to be more_____about the styles of their products.A．cautiousB．confidentC．carelessD．curious","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"All the high schools will have to make_____in agreement with the new policy from now on.A．connectionsB．adjustmentsC．commentsD．opportunities","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I feel ______ to stand here to deliver a speech.A．honoredB．regardedC．requestedD．admitted","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"When an animal is under ______, it can run away or fight backA．attackB．absenceC．balanceD．addict","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Dragon Boat Festival is ______ on the fifth of May of the Lunar Calendar.A．admiredB．observedC．apologizedD．disqualified","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"________ I had the talent to play tennis, I couldn’t stand the pressure.A．Even ifB．As thoughC．Ever sinceD．Now that","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Exhibits include pottery (器)________ back to the 3rd Century BC and coins from the 17th Century.A．being datedB．to be datedC．datingD．to date","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The restaurant ________ they serve fried chicken is my favorite.A．whichB．whenC．thatD．where","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"According to the results, taking exams and speaking in front of others are among the least popular activities for today’s youth.A．subjectB．objectC．predicativeD．object complement","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The 8th Sports Festival which lasted for 1 month and attracted more than 200 students was held on 28th Oct. in our school. 该句中主句的谓语是？A．lastedB．attractedC．wasD．was held","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Teenagers should communicate more with their parents, and be allowed to make their own ________.A．decisionsB．memoriesC．guestsD．challengesE．fairness","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Without doubt, Feng Xiaogang is one of the best film ________ in China.A．directorsB．playersC．actorsD．teachersE．volunteers","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lucy has seen many places of ________ in Beijing so far.A．interestB．informationC．viewD．tourE．land","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"________ covered the ground like red autumn leaves, but no wind would blow them away.A．WellsB．BricksC．TrapsD．WallsE．Cracks","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Fishermen, tourists, hotels, homes and cars were ________ by huge waves caused by the strong earthquake.A．swept awayB．calmed downC．slid downD．rescued awayE．evacuated out","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"When I entered senior high school, my ________ towards language learning has changed.A．referenceB．attitudeC．explanationD．researchE．survey","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"When I started to studying German, it was a ________ because the words felt strange on my tongue.A．happinessB．struggleC．demandD．blessingE．desire","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"During the tsunami, dangerous conditions will make it difficult to ________ food and supplies to shelters.A．ruinB．crashC．strikeD．buryE．deliver","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The army sent 150000 soldiers to Tangshan to dig out those who were ________.A．permittedB．crashedC．sweptD．deliveredE．trapped","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Facing natural disasters, people must unify and show the________to stay positive and rebuilt their hometown.A．shockB．wisdomC．waveD．aidE．crash","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Soon after the quakes, water and food were brought to shelters and the city began to ________ again.A．breatheB．shakeC．buryD．ruinE．trap","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Seeing wells filled with sand instead of water, people were in ________.A．ruinsB．deathC．effortD．shockE．breath","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A soccer player should not ________ to fall down even if it helps his/her team. You should never cheat.A．pretendB．runC．skateD．moveE．control","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"“Living Legends of Sports” must be ________ who are masters in their sports and also set good examples for others.A．heroesB．fansC．athletesD．expertsE．artists","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"As a player, Lang Ping brought ________ and glory to her country.A．honourB．failureC．sadnessD．setbackE．challenges","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordan’s skills were impressive, but the mental ________ that he showed made him unique.A．healthB．weaknessC．strengthD．behaviourE．clarity","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I went to talk with Nancy and was surprised by her words ________ made me realize ________ silly mistakes I had made.A．where; whichB．which; whatC．who; whichD．what; what","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I know I’ll have to study harder as a senior high school student and get used to _________ a lot more.A．be responsible toB．being responsible toC．be responsible forD．being responsible for","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"China’s image is improving steadily, with more countries _________ its role in international affairs..A．being recognizedB．recognizingC．to be recognizedD．recognized","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"In August, radioactive wastewater from Japan was released into the Pacific Ocean, _________ effects people are still suffering.A．by whichB．from whichC．from whoseD．by whose","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beloved by people of all classes, Neruda is one of the most widely read poets in history, who was once _________ as the Picasso of poetry.A．respected toB．related toC．referred toD．connected to","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The ________ has now come to light.A．solutionsB．mysteryC．movementD．position","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"If you keep on driving so fast, you’ll _________in hospital sooner or later.A．dry upB．turn upC．end upD．give up","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"My mother tried to ________ me not to go to Athens to watch the 2004 Olympic Games, but she failed.A．persuadeB．stressC．admireD．recognize","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"—______ you like the computer so much, why not buy it?—Well, I can’t afford so expensive a computer.A．Now thatB．As soon asC．Even ifD．As long as","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"_____ cutting out the foods I enjoyed, I added healthy foods to my meals.A．Other thanB．More thanC．Rather thanD．Except that","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"She chose to go to Spain, but I would _____ to go to France.A．ratherB．preferC．exchangeD．quit","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A driver should _____ the road when _____.A．concentrate on, driveB．concentrate in, drivingC．concentrate on, droveD．concentrate on, driving","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He is creative? Do you mean he can always an excuse whenever he makes a mistake?A．take upB．bring upC．make upD．set up","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"With the money his uncle had left to him, Jack decided to ______ his own business.A．set upB．set offC．make upD．take up","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Thousands of people will gather in the square, waiting for the clock to 12 announcing the arrival of New year.A．strikeB．beatC．hitD．knock","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The pictures on the wall ______ us of the happy junior school daysA．remindB．memorizeC．organizeD．explore","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I’ll never forget the days ______ I studied hard in my senior high school, ______ changed my whole life.A．when; whichB．that; whichC．which; whenD．when; that","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He wrote a letter he explained what had happened in the accident.A．whereB．whichC．whoD．why","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"What a nice day! Let’s go outing, ________?A．shall weB．will youC．do weD．do you","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The book is the best one ________ I have ever read.A．whichB．thatC．whoD．what","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"All ________ you have to do is to practice it every day.A．whichB．thatC．whatD．who","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The boy with ________ John is talking is my brother.A．whoB．whichC．whomD．whose","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tell me the reason ________you were absent yesterday.A．whyB．whichC．thatD．how","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This is the farm________my father grows fruit and vegetables.A．on thatB．on whereC．whichD．on which","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We don’t know the exact time ________ they will return.A．whenB．whichC．thatD．whether","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Please pass me the dictionary ________ cover is black.A．whichB．of whichC．itsD．whose","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I worry about my weight so I am always on a________.A．dietB．ad.C．posterD．bookE．magazine","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Leonard asked the policeman ______ he worked to contact him whenever there was an accident.A．whomB．whoC．with whomD．with him","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"From helping in the search for outer-space homes ______ humankind could relocate if necessary, to ______ in mapping climate change, AI might be our best bet at survival.A．where…assistingB．which…assistingC．where…assistD．which…assist","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We must and we will find another democratic, lawful and constitutional means ______ the Scottish people can express their will.A．with whichB．within whichC．in whichD．by which","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gradually my enthusiasm for science fiction books ______, for it was hard to find a good one I could ______ my nose in.A．died out; landB．died away; inlayC．died down; buryD．died off; press","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"In the months ______ up to our trip to Tanzania, we collected hundreds of items as gifts for the girls at the orphanage ______ of stationery, medicine and hair styling products.A．led … consistingB．led … consistedC．that led … consistingD．that led … consisted","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We trust you; only you can ______him to quit doing such silly things.A．suggestB．attractC．adviseD．persuade","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Finding some information in the Internet is very convenient. The ______ is how you can tell if the information you get is useful or not.A．abilityB．competitionC．challengeD．technique","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"______ you are talented, you cannot do everything alone; you must learn to cooperate with others.A．UnlessB．UntilC．So long asD．Even if","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I don’t see how any creature can ______ under those conditions.A．surviveB．exchangeC．concentrateD．seek","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Different from other World Cups, the FIFA World Cup Qatar is the first one ______ is held in the northern hemisphere(北半球) during winter.A．whichB．thatC．whereD．when","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I have been putting off a decision, and trying not to think about it, hoping that something would ______.A．take upB．turn upC．burn upD．make up","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The old lady would get a call from a stranger every morning who ______ made her believe that he was her friend, and then she lent him about $400,000.A．eventuallyB．likelyC．currentlyD．obviously","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"it was to see the main sights of the world in the World Park!A．How amazing dayB．How an amazing dayC．What amazing dayD．What an amazing day","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"There was a time _________, if a lady got onto a crowded bus or train, a gentleman would stand up and offer her his seat.A．whileB．asC．whenD．until","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"An ancient temple _________ the Northern Qi Dynasty was destroyed in flames, _________ concerns about the effective protection of cultural relics.A．dating back to; causedB．dating from; causingC．dated back to; causingD．dated from; caused","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Despite _________ under the ruins after the earthquake and the great trouble he had _________, he was still positive and relived a younger girl beside him.A．trapped; breathingB．trapping; to breatheC．being trapped; breathingD．trapping; breathed","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"As a senior high student, you should ________ your energy on how to master the skills of learning.A．impressB．reviseC．concentrateD．frighten","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"You need a wide ______of skills, leadership and organizing abilitiesA．variety, includingB．varieties, includingC．various, includingD．varieties, included","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Not everyone has a fortunate life ______ they have family that can provide support.A．whichB．thatC．on whichD．where","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This is the second book  he has ever written.A．whichB．whatC．thatD．who","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"________ good use you have made of your time to work, there is still some room for improvement.A．WhateverB．HoweverC．ThoughD．Despite","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Encourage your child to reach a(n) ________ between what he wants and what you want since it’s hard to please both.A．conclusionB．destinationC．compromiseD．evaluation","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He wanted to decide for himself ________ following his parents’ advice.A．insteadB．instead ofC．ifD．what if","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It’s too late to ________ the job.A．apply forB．apply toC．applicationD．apply","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Those ________ were in favor of the plan raised their hands.A．whoB．whoseC．whomD．which","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Professor Yang was in bad condition, but he ________his promise to continue the study until it got the desired result.A．made upB．gave upC．adapted toD．stood by","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"—What do you think the idea of Web TV?—It’s a world of interactive TV programming, ________ anything wonderful can happen.A．one whichB．one whereC．the one whichD．the one where","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"The company ______ as a failure ______ into a major chemical manufacturer in the past decade.A．regarded; evolvedB．regarded; has evolvedC．was regarded; evolvedD．has been regarded; has evolved","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He suggested that the problems ______ paid special attention to.A．referred to beingB．referring to beingC．referred to beD．referring to be","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"In the nineteenth century, a novelist would bring his story to a conclusion by  his readers with a series of coincidences — most of them  improbable.A．acquainting, credulouslyB．presenting, extremelyC．offering, steadilyD．relating, wildly","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The sentence structure of “They find a man lying on the floor” is ______.A．SVOB．SVOAC．SVPAD．SVOC","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"But I believe I will make new friends here, and there’s a lot _________at senior high.A．exploreB．exploredC．exploringD．to explore","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The driver ___________ his car and it knocked into a big tree.A．took control ofB．lost control ofC．gained control ofD．got control of","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"_________ you are old enough to make your own judgement, you should start to pursue your career.A．Even ifB．As thoughC．Ever sinceD．Now that","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kenny still remembers the class discussion________the teacher asked students to share what they wanted to be when they grew up.A．whyB．whichC．thatD．where","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The British romantic poet William Wordsworth grew up in the Lake District,which was a great ________ of inspiration for his poems.A．discoveryB．formC．sourceD．symbol","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"When Lisa moved to a new city, she had a hard time ________ to her new surroundings.A．addingB．adjustingC．applyingD．attending","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Many parents want their children to participate in various activities ______ they will learn some skills that will give them a head start over others.A．whichB．thatC．whereD．when","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"As a(n) ______ of China, I’m here to win the gold medal in the long jump for my motherland.A．authorB．athleteC．lawyerD．criminal","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Miss Yang is the best teacher, ______ she has the least experience.A．as ifB．untilC．even thoughD．if","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Which of the following is Thando have in common?A．They both love sports.B．They are both in Grade 10.C．Their favorite subjects are the same.D．They are interested in computer games.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"This is the only one of the students  the truth.A．that knowsB．that knowC．which knowsD．who know","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The reason ________ I came late was that I was caught in the traffic jam.A．thatB．whichC．whyD．in which","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It took me a long time to fully appreciate what my parents had done for me.A．理解B．欣赏C．感激D．喜欢","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Comfort food refers to any food that makes us feel better.A．谈到B．把…称作C．提到D．指的是","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The high regard for the Chinese writing system can be seen in the development of Chinese characters.A．尊重B．考虑C．问候D．看待","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"-- Lisa has decided to quit her job.--_____ Her job is what we’re dreaming of.A．It’s great.B．What if?C．She can’t be serious.D．No bother.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The school adviser helped me choose the appropriate ones. The underlined part is:.A．状语B．表语C．间接宾语D．宾语补足语","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"In Martin Luther King’s time, the money spent in educating a black child was just one fourth of _______ on each white child.A．which was spentB．what to be spentC．it had beenD．that which was spent","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
